Booking ID,Customer ID,Age,Gender,Destination,Travel Mode,Package Type,Booking Date,Travel Start Date,Travel End Date,Number of Travelers,Cost per Person,Total Cost,Discount,Net Amount,Booking Source,Payment Method,Feedback Score
BK_12221,CUST_4164,71,Male,Rome,Flight,Premium,2022-07-29,2022-08-13,2022-08-25,4,3225.82,12903.28,1765.31,11137.97,Phone,Credit Card,3
BK_12222,CUST_4376,65,Female,Sydney,Cruise,Luxury,2022-07-14,2022-07-27,2022-08-04,1,3379.33,3379.33,412.16,2967.17,Website,Debit Card,1
BK_12223,CUST_4336,70,Female,New York,Flight,Luxury,2023-11-11,2023-11-27,2023-12-03,2,668.38,1336.76,153.45,1183.31,Website,Debit Card,3
BK_12224,CUST_1048,38,Female,Paris,Train,Premium,2024-07-31,2024-08-22,2024-09-04,2,2257.3,4514.6,183.18,4331.42,Phone,PayPal,5
BK_12225,CUST_5574,37,Female,Sydney,Bus,Budget,2023-08-14,2023-09-11,2023-09-25,6,2951.8,17710.8,3176.76,14534.04,Phone,PayPal,2
BK_12226,CUST_5018,50,Male,Cairo,Cruise,Premium,2022-09-09,2022-11-07,2022-11-17,2,3203.09,6406.18,87.15,6319.03,App,Debit Card,1
BK_12227,CUST_5739,75,Female,Auckland,Flight,Premium,2024-04-22,2024-06-18,2024-06-30,5,4533.64,22668.2,3590.06,19078.14,In-Office,PayPal,3
BK_12228,CUST_2571,42,Male,Sydney,Flight,Standard,2023-01-04,2023-02-11,2023-02-17,1,1955.69,1955.69,340.11,1615.58,In-Office,Debit Card,1
BK_12229,CUST_1761,50,Male,Bangkok,Cruise,Standard,2022-12-06,2023-01-18,2023-01-29,1,510.73,510.73,47.39,463.34,Website,Bank Transfer,4
BK_12230,CUST_4753,52,Male,Auckland,Flight,Standard,2023-09-25,2023-10-05,2023-10-14,1,4383.83,4383.83,744.53,3639.3,In-Office,PayPal,2
BK_12231,CUST_1242,26,Male,Sydney,Flight,Budget,2025-03-10,2025-04-12,2025-04-18,2,1716.94,3433.88,133.8,3300.08,In-Office,Bank Transfer,5
BK_12232,CUST_3472,37,Female,Cairo,Flight,Luxury,2024-02-11,2024-03-02,2024-03-17,4,4685.65,18742.6,3665.48,15077.12,App,Credit Card,2
BK_12233,CUST_3767,21,Female,Cairo,Flight,Standard,2024-07-13,2024-09-05,2024-09-15,3,682.04,2046.12,377.45,1668.67,In-Office,Bank Transfer,5
BK_12234,CUST_4865,26,Female,Sydney,Flight,Budget,2022-12-19,2023-01-31,2023-02-11,6,4997.99,29987.94,573.79,29414.15,Phone,PayPal,4
BK_12235,CUST_2159,62,Male,Sydney,Train,Luxury,2025-03-22,2025-05-20,2025-06-04,3,1327.41,3982.23,225.15,3757.08,App,Debit Card,1
BK_12236,CUST_1245,57,Male,Auckland,Bus,Budget,2025-03-23,2025-04-03,2025-04-11,5,4597.38,22986.9,1591.43,21395.47,In-Office,Credit Card,4
BK_12237,CUST_3330,23,Female,Rome,Bus,Budget,2023-10-17,2023-11-28,2023-12-03,6,3164.83,18988.98,1589.09,17399.89,Website,Debit Card,1
BK_12238,CUST_4242,40,Female,Auckland,Bus,Budget,2022-10-04,2022-10-17,2022-10-24,4,2684.34,10737.36,596.87,10140.49,Phone,Bank Transfer,4
BK_12239,CUST_3857,23,Male,Bangkok,Cruise,Premium,2024-10-18,2024-11-20,2024-12-03,6,3998.19,23989.14,4498.83,19490.31,App,Bank Transfer,5
BK_12240,CUST_3248,19,Female,Cairo,Flight,Luxury,2023-10-20,2023-11-06,2023-11-21,6,4108.44,24650.64,2520.66,22129.98,Website,Debit Card,2
BK_12241,CUST_1394,61,Female,Rome,Cruise,Luxury,2022-07-28,2022-09-04,2022-09-11,1,733.64,733.64,116.25,617.39,App,PayPal,3
BK_12242,CUST_3699,36,Male,Paris,Bus,Premium,2022-09-15,2022-10-07,2022-10-19,5,3573.67,17868.35,1109.06,16759.29,Website,Debit Card,3
BK_12243,CUST_2021,23,Male,New York,Cruise,Luxury,2023-05-15,2023-07-09,2023-07-20,5,3363.18,16815.9,2058.82,14757.08,In-Office,PayPal,5
BK_12244,CUST_5633,20,Male,Dubai,Bus,Standard,2024-07-28,2024-08-30,2024-09-08,5,3189.91,15949.55,2613.16,13336.39,App,Debit Card,1
BK_12245,CUST_1238,20,Female,Bangkok,Flight,Premium,2023-09-30,2023-11-06,2023-11-14,4,3123.04,12492.16,2473.29,10018.87,Phone,Bank Transfer,1
BK_12246,CUST_1117,46,Male,Sydney,Bus,Budget,2022-06-14,2022-06-27,2022-07-02,4,3232.57,12930.28,2536.14,10394.14,Phone,PayPal,1
BK_12247,CUST_1927,60,Male,Dubai,Cruise,Standard,2025-06-05,2025-07-15,2025-07-27,3,2717.26,8151.78,399.58,7752.2,App,Bank Transfer,1
BK_12248,CUST_1831,41,Male,Paris,Cruise,Budget,2023-09-16,2023-10-22,2023-10-26,3,799.95,2399.85,137.95,2261.9,In-Office,Credit Card,3
BK_12249,CUST_2859,36,Female,Auckland,Flight,Luxury,2023-12-29,2024-02-27,2024-03-10,5,770.39,3851.95,752.0,3099.95,Phone,Bank Transfer,2
BK_12250,CUST_1176,71,Female,Auckland,Train,Luxury,2023-01-14,2023-03-10,2023-03-22,3,4130.68,12392.04,1851.24,10540.8,Website,Credit Card,2
BK_12251,CUST_2256,35,Male,Paris,Cruise,Premium,2023-01-28,2023-02-13,2023-02-20,5,4243.79,21218.95,936.15,20282.8,App,Debit Card,2
BK_12252,CUST_3513,45,Female,Rome,Flight,Budget,2024-03-22,2024-04-13,2024-04-21,3,3804.75,11414.25,1540.97,9873.28,In-Office,PayPal,1
BK_12253,CUST_4207,62,Female,Bangkok,Cruise,Luxury,2024-08-11,2024-10-08,2024-10-14,1,2622.39,2622.39,108.56,2513.83,Phone,Debit Card,2
BK_12254,CUST_2015,58,Female,Sydney,Bus,Luxury,2024-08-14,2024-09-21,2024-09-25,3,1181.36,3544.08,89.44,3454.64,Phone,Debit Card,2
BK_12255,CUST_3545,43,Male,New York,Bus,Standard,2022-07-25,2022-08-12,2022-08-25,6,2091.55,12549.3,1180.48,11368.82,App,Credit Card,5
BK_12256,CUST_4843,58,Female,Sydney,Flight,Premium,2024-05-20,2024-06-21,2024-07-01,2,2904.44,5808.88,242.18,5566.7,Website,Bank Transfer,5
BK_12257,CUST_4972,46,Female,Sydney,Train,Premium,2022-09-27,2022-10-24,2022-10-28,2,1431.8,2863.6,276.34,2587.26,App,PayPal,1
BK_12258,CUST_5823,55,Male,Bangkok,Flight,Standard,2023-10-24,2023-12-03,2023-12-08,1,1245.24,1245.24,17.94,1227.3,Website,Credit Card,3
BK_12259,CUST_3349,62,Male,Sydney,Train,Premium,2024-10-22,2024-11-11,2024-11-25,2,4714.24,9428.48,866.24,8562.24,App,PayPal,2
BK_12260,CUST_3862,73,Female,Sydney,Bus,Budget,2023-10-24,2023-12-12,2023-12-17,5,915.76,4578.8,653.98,3924.82,App,PayPal,2
BK_12261,CUST_2375,26,Female,New York,Train,Premium,2023-09-22,2023-11-07,2023-11-14,1,2112.94,2112.94,316.05,1796.89,Phone,Credit Card,1
BK_12262,CUST_1731,66,Female,Dubai,Flight,Standard,2025-01-31,2025-03-22,2025-03-31,5,3871.28,19356.4,2659.23,16697.17,In-Office,Debit Card,5
BK_12263,CUST_2051,29,Male,Cairo,Train,Standard,2022-08-21,2022-10-17,2022-10-28,2,2132.34,4264.68,1.06,4263.62,Phone,Bank Transfer,1
BK_12264,CUST_2730,44,Female,Sydney,Bus,Premium,2022-06-16,2022-07-28,2022-08-03,3,2953.31,8859.93,1327.84,7532.09,Website,Debit Card,5
BK_12265,CUST_4745,61,Female,Bangkok,Cruise,Budget,2023-08-25,2023-10-23,2023-11-05,4,4774.27,19097.08,2299.68,16797.4,App,Credit Card,3
BK_12266,CUST_4220,36,Male,Cairo,Cruise,Standard,2024-09-22,2024-11-16,2024-11-20,4,899.32,3597.28,356.66,3240.62,In-Office,Credit Card,2
BK_12267,CUST_1293,44,Female,New York,Cruise,Premium,2023-09-20,2023-10-01,2023-10-09,3,3453.58,10360.74,97.75,10262.99,App,PayPal,5
BK_12268,CUST_2044,44,Female,Sydney,Bus,Standard,2024-03-05,2024-04-22,2024-05-07,1,2059.89,2059.89,379.51,1680.38,In-Office,Bank Transfer,4
BK_12269,CUST_5400,39,Male,Rome,Train,Premium,2022-08-27,2022-10-26,2022-11-03,2,3705.27,7410.54,1462.92,5947.62,Website,Bank Transfer,2
BK_12270,CUST_4925,40,Female,Sydney,Cruise,Standard,2023-07-27,2023-08-13,2023-08-27,2,3860.91,7721.82,19.6,7702.22,Website,Credit Card,1
BK_12271,CUST_1537,32,Female,Tokyo,Bus,Premium,2023-11-10,2023-12-17,2023-12-23,4,615.32,2461.28,339.47,2121.81,In-Office,Bank Transfer,1
BK_12272,CUST_1141,42,Male,Sydney,Bus,Standard,2023-07-25,2023-09-18,2023-09-27,4,2860.51,11442.04,430.24,11011.8,Phone,Bank Transfer,5
BK_12273,CUST_2751,38,Male,Rome,Cruise,Budget,2024-11-29,2025-01-16,2025-01-22,6,2676.12,16056.72,308.63,15748.09,In-Office,Debit Card,1
BK_12274,CUST_1634,45,Male,New York,Train,Premium,2023-04-11,2023-04-30,2023-05-09,3,3993.71,11981.13,1841.85,10139.28,Phone,PayPal,3
BK_12275,CUST_3103,57,Female,Sydney,Train,Luxury,2023-04-09,2023-06-08,2023-06-16,1,2507.27,2507.27,219.89,2287.38,App,Bank Transfer,2
BK_12276,CUST_5578,47,Male,Rome,Bus,Premium,2023-05-01,2023-06-23,2023-06-29,5,4163.89,20819.45,3598.31,17221.14,Phone,Bank Transfer,3
BK_12277,CUST_4135,22,Female,Tokyo,Train,Luxury,2022-12-06,2023-01-01,2023-01-10,5,2745.68,13728.4,1476.58,12251.82,In-Office,Debit Card,5
BK_12278,CUST_2460,18,Male,Sydney,Train,Premium,2024-10-18,2024-11-13,2024-11-18,4,2350.56,9402.24,421.31,8980.93,App,PayPal,5
BK_12279,CUST_3010,33,Female,Sydney,Bus,Budget,2022-08-02,2022-09-20,2022-09-28,6,816.47,4898.82,891.86,4006.96,Website,Credit Card,5
BK_12280,CUST_5898,38,Female,New York,Cruise,Standard,2023-10-21,2023-11-01,2023-11-16,3,2810.18,8430.54,1097.55,7332.99,Phone,Credit Card,5
BK_12281,CUST_3969,56,Male,Tokyo,Train,Luxury,2025-05-27,2025-06-22,2025-06-25,6,3593.26,21559.56,955.37,20604.19,Website,Bank Transfer,1
BK_12282,CUST_1812,38,Male,Dubai,Flight,Standard,2023-08-05,2023-09-30,2023-10-08,3,4861.4,14584.2,1030.28,13553.92,In-Office,Debit Card,5
BK_12283,CUST_3216,18,Male,New York,Cruise,Standard,2024-08-22,2024-09-06,2024-09-13,4,3439.12,13756.48,86.46,13670.02,Website,PayPal,3
BK_12284,CUST_1066,24,Female,Sydney,Cruise,Budget,2023-07-03,2023-08-27,2023-09-01,1,4439.67,4439.67,781.72,3657.95,Phone,PayPal,4
BK_12285,CUST_1259,66,Female,Cairo,Cruise,Budget,2025-05-06,2025-05-31,2025-06-10,6,3710.53,22263.18,545.95,21717.23,App,Credit Card,1
BK_12286,CUST_4353,30,Male,New York,Cruise,Premium,2025-04-23,2025-05-14,2025-05-22,3,2394.2,7182.6,580.97,6601.63,Phone,Credit Card,1
BK_12287,CUST_2831,46,Female,Cairo,Bus,Premium,2023-04-09,2023-05-13,2023-05-25,3,3322.74,9968.22,385.69,9582.53,App,Debit Card,4
BK_12288,CUST_3158,38,Male,Sydney,Cruise,Luxury,2025-03-25,2025-05-04,2025-05-07,2,4806.06,9612.12,1868.11,7744.01,App,Bank Transfer,1
BK_12289,CUST_2699,31,Female,Paris,Bus,Budget,2023-03-31,2023-05-14,2023-05-24,1,3247.4,3247.4,310.91,2936.49,In-Office,Bank Transfer,1
BK_12290,CUST_1402,70,Male,Rome,Cruise,Luxury,2023-10-30,2023-12-28,2024-01-11,4,1254.82,5019.28,404.42,4614.86,In-Office,Debit Card,5
BK_12291,CUST_2537,72,Female,Auckland,Flight,Budget,2024-08-10,2024-10-02,2024-10-12,5,2379.41,11897.05,1231.51,10665.54,In-Office,PayPal,4
BK_12292,CUST_5809,18,Female,Dubai,Flight,Budget,2023-01-22,2023-03-22,2023-03-25,6,1731.85,10391.1,1426.12,8964.98,Website,Bank Transfer,2
BK_12293,CUST_4720,57,Female,Rome,Bus,Standard,2023-11-11,2023-12-18,2023-12-22,1,4135.23,4135.23,747.21,3388.02,Website,Debit Card,3
BK_12294,CUST_4707,52,Female,Sydney,Cruise,Luxury,2024-09-18,2024-10-14,2024-10-22,1,2551.76,2551.76,40.52,2511.24,Phone,Debit Card,2
BK_12295,CUST_5066,53,Female,Sydney,Cruise,Luxury,2022-09-15,2022-10-10,2022-10-24,5,2179.94,10899.7,1743.71,9155.99,Phone,Bank Transfer,2
BK_12296,CUST_5021,36,Male,Rome,Bus,Standard,2024-10-09,2024-11-17,2024-11-22,1,1418.99,1418.99,80.89,1338.1,App,Debit Card,5
BK_12297,CUST_3627,31,Male,Auckland,Bus,Standard,2024-02-13,2024-03-16,2024-03-27,2,526.54,1053.08,4.65,1048.43,Website,Credit Card,3
BK_12298,CUST_1415,75,Female,New York,Train,Premium,2025-03-11,2025-03-23,2025-03-29,2,531.91,1063.82,160.67,903.15,App,Credit Card,5
BK_12299,CUST_4429,39,Male,Paris,Cruise,Premium,2023-03-31,2023-04-18,2023-04-22,2,3036.86,6073.72,381.7,5692.02,App,Credit Card,2
BK_12300,CUST_2194,25,Male,Rome,Cruise,Luxury,2024-05-27,2024-06-17,2024-06-28,5,4463.68,22318.4,2119.55,20198.85,App,Credit Card,4
BK_12301,CUST_5575,63,Female,Paris,Bus,Standard,2023-03-19,2023-04-25,2023-04-29,3,2082.61,6247.83,465.24,5782.59,In-Office,PayPal,2
BK_12302,CUST_1729,62,Female,Cairo,Train,Standard,2024-07-22,2024-08-24,2024-08-29,6,4016.1,24096.6,2353.99,21742.61,App,Credit Card,4
BK_12303,CUST_2582,59,Female,Paris,Cruise,Standard,2024-07-20,2024-08-01,2024-08-13,1,884.13,884.13,169.3,714.83,Website,PayPal,5
BK_12304,CUST_3819,57,Female,Dubai,Bus,Luxury,2023-08-06,2023-09-11,2023-09-15,5,813.33,4066.65,302.57,3764.08,App,Bank Transfer,4
BK_12305,CUST_3786,43,Male,Bangkok,Bus,Standard,2022-08-01,2022-09-01,2022-09-15,5,3533.63,17668.15,1508.54,16159.61,In-Office,PayPal,4
BK_12306,CUST_3624,41,Female,Dubai,Cruise,Standard,2024-07-11,2024-08-20,2024-08-28,2,673.67,1347.34,59.97,1287.37,App,Credit Card,4
BK_12307,CUST_4950,72,Male,Sydney,Flight,Standard,2024-11-04,2024-11-16,2024-11-25,6,2048.89,12293.34,150.2,12143.14,Website,Bank Transfer,3
BK_12308,CUST_1839,35,Male,Sydney,Bus,Standard,2023-04-17,2023-05-07,2023-05-22,1,4898.84,4898.84,658.21,4240.63,Phone,Debit Card,5
BK_12309,CUST_5341,32,Male,Bangkok,Train,Luxury,2023-08-14,2023-10-02,2023-10-14,6,4273.83,25642.98,1487.1,24155.88,Phone,Debit Card,2
BK_12310,CUST_1832,35,Female,Tokyo,Cruise,Standard,2023-02-11,2023-03-31,2023-04-10,4,3110.6,12442.4,654.35,11788.05,App,Bank Transfer,4
BK_12311,CUST_2615,23,Male,Cairo,Bus,Premium,2024-07-03,2024-07-22,2024-07-29,3,4133.26,12399.78,140.84,12258.94,In-Office,Credit Card,4
BK_12312,CUST_2584,68,Male,Rome,Bus,Standard,2024-02-24,2024-03-08,2024-03-19,3,3019.15,9057.45,999.67,8057.78,App,PayPal,4
BK_12313,CUST_4707,64,Male,Cairo,Flight,Standard,2022-07-13,2022-08-09,2022-08-21,6,3345.55,20073.3,1128.21,18945.09,Phone,PayPal,2
BK_12314,CUST_5738,22,Female,New York,Flight,Budget,2023-11-23,2023-12-12,2023-12-18,5,3603.3,18016.5,1835.38,16181.12,In-Office,Bank Transfer,4
BK_12315,CUST_5369,74,Male,Dubai,Train,Standard,2023-03-29,2023-05-02,2023-05-08,6,4726.72,28360.32,4846.78,23513.54,App,PayPal,4
BK_12316,CUST_1925,72,Male,Bangkok,Bus,Standard,2024-05-20,2024-06-20,2024-07-01,1,1006.69,1006.69,31.57,975.12,App,Bank Transfer,4
BK_12317,CUST_1690,45,Male,Rome,Bus,Standard,2024-10-24,2024-11-30,2024-12-15,1,4595.24,4595.24,728.46,3866.78,In-Office,Credit Card,4
BK_12318,CUST_1144,24,Female,Tokyo,Cruise,Budget,2024-08-01,2024-08-26,2024-08-31,2,3647.05,7294.1,1292.89,6001.21,In-Office,Bank Transfer,3
BK_12319,CUST_3093,42,Male,Tokyo,Cruise,Premium,2023-05-23,2023-06-23,2023-07-05,1,3924.66,3924.66,729.79,3194.87,Phone,Bank Transfer,1
BK_12320,CUST_1794,51,Female,Paris,Train,Luxury,2023-10-14,2023-11-13,2023-11-16,4,4549.96,18199.84,3413.19,14786.65,In-Office,Credit Card,4
BK_12321,CUST_3907,48,Male,Sydney,Bus,Budget,2024-12-27,2025-01-22,2025-01-28,4,4893.49,19573.96,1701.1,17872.86,Website,PayPal,2
BK_12322,CUST_5064,73,Male,Cairo,Train,Luxury,2024-11-14,2024-11-29,2024-12-05,1,3211.73,3211.73,189.69,3022.04,Phone,PayPal,1
BK_12323,CUST_4441,75,Male,Paris,Bus,Standard,2023-10-09,2023-11-16,2023-11-24,3,3132.06,9396.18,287.68,9108.5,In-Office,Bank Transfer,5
BK_12324,CUST_5000,29,Male,Auckland,Flight,Premium,2024-03-10,2024-04-01,2024-04-07,1,2155.13,2155.13,96.63,2058.5,App,PayPal,5
BK_12325,CUST_2046,50,Female,Cairo,Cruise,Premium,2022-08-25,2022-10-02,2022-10-11,6,1382.13,8292.78,1239.0,7053.78,Website,Debit Card,3
BK_12326,CUST_2926,22,Male,Rome,Train,Standard,2024-03-24,2024-05-08,2024-05-21,4,2450.14,9800.56,1752.25,8048.31,App,Debit Card,1
BK_12327,CUST_4632,37,Male,Paris,Cruise,Premium,2024-03-15,2024-05-11,2024-05-21,4,4554.98,18219.92,3347.0,14872.92,Phone,Debit Card,3
BK_12328,CUST_3712,19,Male,New York,Cruise,Luxury,2023-10-12,2023-11-13,2023-11-19,2,4522.15,9044.3,1340.45,7703.85,App,Debit Card,5
BK_12329,CUST_4416,22,Male,Dubai,Cruise,Premium,2024-08-19,2024-09-09,2024-09-23,3,4818.56,14455.68,184.91,14270.77,App,Debit Card,3
BK_12330,CUST_2896,38,Female,Rome,Train,Luxury,2025-03-15,2025-04-24,2025-05-09,4,4627.72,18510.88,3110.48,15400.4,Website,Bank Transfer,4
BK_12331,CUST_3150,24,Male,Rome,Cruise,Luxury,2022-11-17,2022-11-29,2022-12-09,6,1641.32,9847.92,49.71,9798.21,Website,PayPal,1
BK_12332,CUST_1667,61,Female,Sydney,Flight,Luxury,2022-06-20,2022-08-07,2022-08-21,4,2232.61,8930.44,1339.76,7590.68,In-Office,PayPal,2
BK_12333,CUST_2087,52,Female,Auckland,Train,Standard,2023-11-24,2024-01-20,2024-01-26,1,697.03,697.03,6.42,690.61,App,PayPal,2
BK_12334,CUST_3987,40,Female,Auckland,Bus,Luxury,2023-07-18,2023-08-17,2023-09-01,4,3677.92,14711.68,1885.77,12825.91,App,PayPal,1
BK_12335,CUST_1145,27,Female,Tokyo,Cruise,Luxury,2024-03-27,2024-04-19,2024-04-23,2,1906.23,3812.46,621.85,3190.61,Phone,Credit Card,5
BK_12336,CUST_4131,72,Male,Sydney,Cruise,Premium,2022-10-15,2022-11-10,2022-11-25,2,3737.73,7475.46,519.88,6955.58,App,Bank Transfer,3
BK_12337,CUST_3399,19,Male,Tokyo,Cruise,Luxury,2022-06-27,2022-07-16,2022-07-26,4,1417.87,5671.48,1016.76,4654.72,Website,Credit Card,1
BK_12338,CUST_3537,65,Male,Sydney,Bus,Premium,2024-04-01,2024-04-17,2024-04-28,5,1571.85,7859.25,629.48,7229.77,In-Office,PayPal,3
BK_12339,CUST_3400,56,Male,Tokyo,Cruise,Premium,2023-10-22,2023-11-22,2023-11-28,1,1764.95,1764.95,160.28,1604.67,App,PayPal,4
BK_12340,CUST_1663,75,Male,Sydney,Bus,Premium,2024-02-09,2024-03-14,2024-03-25,6,1571.18,9427.08,1528.91,7898.17,Website,Bank Transfer,4
BK_12341,CUST_2867,42,Male,New York,Train,Budget,2025-04-30,2025-06-09,2025-06-20,4,4274.87,17099.48,2258.6,14840.88,Website,PayPal,2
BK_12342,CUST_5432,74,Male,Sydney,Bus,Budget,2023-09-29,2023-11-24,2023-11-28,6,4889.18,29335.08,5328.15,24006.93,Website,Debit Card,5
BK_12343,CUST_2779,60,Female,Sydney,Train,Standard,2024-08-26,2024-10-24,2024-11-02,3,514.88,1544.64,209.3,1335.34,Phone,PayPal,2
BK_12344,CUST_5999,18,Female,New York,Flight,Luxury,2024-12-29,2025-01-21,2025-02-04,3,3727.68,11183.04,1467.85,9715.19,App,Debit Card,4
BK_12345,CUST_5098,67,Male,Bangkok,Cruise,Premium,2023-01-25,2023-03-14,2023-03-19,2,1292.39,2584.78,12.71,2572.07,Phone,PayPal,5
BK_12346,CUST_2945,22,Female,Rome,Bus,Premium,2024-06-10,2024-07-28,2024-08-01,3,4439.17,13317.51,1852.72,11464.79,Phone,PayPal,5
BK_12347,CUST_5204,63,Female,Tokyo,Cruise,Budget,2023-10-21,2023-11-09,2023-11-23,1,4332.45,4332.45,351.97,3980.48,Phone,Debit Card,3
BK_12348,CUST_1113,34,Male,Paris,Flight,Luxury,2023-03-25,2023-05-05,2023-05-13,4,3117.07,12468.28,1647.61,10820.67,Phone,Bank Transfer,1
BK_12349,CUST_1167,38,Female,Paris,Train,Luxury,2023-03-07,2023-04-15,2023-04-24,6,1806.15,10836.9,1956.91,8879.99,In-Office,PayPal,4
BK_12350,CUST_2509,37,Male,Paris,Train,Luxury,2024-02-13,2024-04-04,2024-04-15,5,3654.58,18272.9,1935.03,16337.87,Website,Debit Card,2
BK_12351,CUST_2579,45,Female,Tokyo,Cruise,Premium,2024-08-27,2024-10-01,2024-10-07,6,4365.75,26194.5,5099.25,21095.25,App,Bank Transfer,2
BK_12352,CUST_1573,69,Female,Rome,Train,Luxury,2025-01-02,2025-01-24,2025-02-06,1,4504.01,4504.01,313.41,4190.6,Website,PayPal,3
BK_12353,CUST_2776,19,Male,Paris,Train,Premium,2025-06-07,2025-07-07,2025-07-14,6,1448.1,8688.6,151.19,8537.41,Phone,Debit Card,5
BK_12354,CUST_1893,28,Male,Tokyo,Cruise,Luxury,2024-11-03,2024-12-24,2025-01-07,1,4542.98,4542.98,209.43,4333.55,Phone,Debit Card,1
BK_12355,CUST_3508,46,Male,Tokyo,Train,Premium,2024-07-16,2024-09-01,2024-09-14,3,2117.42,6352.26,1031.85,5320.41,Website,PayPal,2
BK_12356,CUST_4584,72,Female,Tokyo,Train,Budget,2024-01-10,2024-02-22,2024-02-27,5,1300.79,6503.95,280.1,6223.85,App,PayPal,5
BK_12357,CUST_1855,61,Male,Auckland,Cruise,Premium,2024-12-12,2025-01-02,2025-01-06,6,4602.96,27617.76,4606.85,23010.91,App,Debit Card,1
BK_12358,CUST_4276,65,Female,Dubai,Flight,Standard,2025-05-12,2025-06-03,2025-06-12,1,708.43,708.43,131.9,576.53,Phone,Debit Card,3
BK_12359,CUST_1350,41,Male,Bangkok,Flight,Premium,2023-02-09,2023-03-16,2023-03-23,1,893.4,893.4,130.18,763.22,Website,Bank Transfer,5
BK_12360,CUST_1461,44,Male,Dubai,Train,Standard,2024-05-08,2024-05-28,2024-06-11,2,3183.58,6367.16,194.45,6172.71,Website,Debit Card,3
BK_12361,CUST_2023,26,Male,Rome,Bus,Premium,2022-11-09,2022-12-08,2022-12-18,2,3807.91,7615.82,471.24,7144.58,In-Office,Bank Transfer,2
BK_12362,CUST_1348,68,Male,Tokyo,Cruise,Premium,2022-06-16,2022-08-06,2022-08-16,4,4701.19,18804.76,3344.49,15460.27,Website,PayPal,4
BK_12363,CUST_2736,36,Male,Sydney,Flight,Standard,2024-06-23,2024-08-09,2024-08-16,5,2361.57,11807.85,1718.71,10089.14,Phone,Credit Card,1
BK_12364,CUST_5276,22,Female,Cairo,Cruise,Budget,2022-11-02,2022-11-12,2022-11-21,1,3778.01,3778.01,372.46,3405.55,In-Office,Credit Card,2
BK_12365,CUST_3052,22,Female,Tokyo,Train,Premium,2024-12-19,2025-01-29,2025-02-04,3,4308.88,12926.64,2339.41,10587.23,App,Debit Card,4
BK_12366,CUST_3728,18,Female,Bangkok,Train,Luxury,2024-07-26,2024-08-24,2024-08-30,6,4571.66,27429.96,1548.63,25881.33,App,Credit Card,3
BK_12367,CUST_2914,42,Female,Cairo,Bus,Luxury,2022-10-27,2022-11-21,2022-12-02,2,636.32,1272.64,179.24,1093.4,Phone,PayPal,3
BK_12368,CUST_4786,27,Female,Paris,Flight,Luxury,2024-11-27,2025-01-26,2025-02-07,1,3254.14,3254.14,164.93,3089.21,In-Office,Debit Card,3
BK_12369,CUST_3840,40,Male,Tokyo,Flight,Premium,2022-12-31,2023-02-24,2023-03-02,6,1432.04,8592.24,963.89,7628.35,Website,Credit Card,4
BK_12370,CUST_1261,23,Female,Sydney,Cruise,Standard,2024-06-07,2024-06-23,2024-07-01,3,2434.52,7303.56,1228.42,6075.14,App,PayPal,4
BK_12371,CUST_3471,40,Female,Paris,Flight,Luxury,2025-01-24,2025-02-13,2025-02-22,5,1571.53,7857.65,1055.28,6802.37,Website,Credit Card,4
BK_12372,CUST_3490,74,Male,Bangkok,Train,Standard,2025-06-03,2025-06-27,2025-07-11,1,2660.3,2660.3,261.57,2398.73,App,PayPal,2
BK_12373,CUST_3317,63,Male,Sydney,Cruise,Premium,2022-09-03,2022-11-02,2022-11-06,3,4268.31,12804.93,2225.16,10579.77,Website,Debit Card,5
BK_12374,CUST_5644,63,Male,Sydney,Flight,Budget,2022-09-07,2022-10-14,2022-10-29,3,1052.9,3158.7,495.08,2663.62,In-Office,Credit Card,4
BK_12375,CUST_4624,54,Male,Paris,Train,Standard,2022-06-14,2022-07-15,2022-07-20,1,4273.07,4273.07,98.52,4174.55,In-Office,Bank Transfer,4
BK_12376,CUST_3653,35,Female,Tokyo,Train,Premium,2024-04-27,2024-06-06,2024-06-15,3,1595.09,4785.27,953.08,3832.19,Phone,Credit Card,2
BK_12377,CUST_1802,40,Male,Sydney,Train,Budget,2024-02-15,2024-03-13,2024-03-21,2,2171.78,4343.56,684.9,3658.66,Phone,Credit Card,1
BK_12378,CUST_3901,28,Female,Cairo,Bus,Budget,2024-10-06,2024-11-24,2024-12-09,4,3074.93,12299.72,26.35,12273.37,In-Office,Credit Card,5
BK_12379,CUST_3329,24,Male,Dubai,Bus,Standard,2024-01-04,2024-01-30,2024-02-06,1,4870.68,4870.68,681.62,4189.06,App,Debit Card,4
BK_12380,CUST_5656,19,Male,Auckland,Cruise,Premium,2025-01-25,2025-02-18,2025-02-23,3,3494.73,10484.19,420.66,10063.53,App,Credit Card,1
BK_12381,CUST_2035,22,Male,New York,Flight,Luxury,2024-10-03,2024-12-01,2024-12-13,4,3118.11,12472.44,1470.91,11001.53,In-Office,PayPal,1
BK_12382,CUST_5926,23,Female,Paris,Flight,Premium,2024-11-23,2025-01-12,2025-01-25,4,2947.9,11791.6,393.71,11397.89,App,Credit Card,2
BK_12383,CUST_2766,51,Female,Sydney,Bus,Standard,2022-08-28,2022-10-07,2022-10-13,6,2349.21,14095.26,345.6,13749.66,App,Credit Card,1
